name,platform,metascore,userscore,developer,genre
Sonic & All-Stars Racing Transformed,"

                                                        3DS
                                                    
",63,"
5.8
","
Sumo Digital ",DrivingRacingArcadeKartOtherKartAutomobile
Fuse,"

                                                        PlayStation 3
                                                    
",63,"
5.4
","
Insomniac Games ",ActionGeneralGeneral
Deadpool,"

                                                        PC
                                                    
",63,"
7.6
","
High Moon Studios ",Fighting3DActionAction AdventureBeat-'Em-UpShooterBeat-'Em-UpLinearThird-Person3DArcade
Defense Technica,"

                                                        PC
                                                    
",63,"
7.7
","
KUNO INTERACTIVE ",StrategyReal-TimeGeneralGeneralDefense
Take On Mars,"

                                                        PC
                                                    
",62,"
7.1
","
Bohemia Interactive ",Sci-FiSmall SpaceshipSimulationSpaceCombat
Warface,"

                                                        PC
                                                    
",62,"
4.2
","
Crytek ",ActionShooterShooterFirst-PersonModernModernArcade
Skydive: Proximity Flight,"

                                                        PlayStation 3
                                                    
",62,"
tbd
","
Gaijin Entertainment ",SportsAlternativeIndividualOtherOther
Doki-Doki Universe,"

                                                        PlayStation 3
                                                    
",62,"
6.8
","
SCEA ",GeneralMiscellaneousGeneral
War of the Vikings,"

                                                        PC
                                                    
",62,"
6.2
","
Fatshark AB ",ActionGeneralGeneral
Planetary Annihilation,"

                                                        PC
                                                    
",62,"
5.6
","
Uber Entertainment, Planetary Annihilation Inc ",Sci-FiSci-FiStrategyReal-TimeCommand
Jett Rocket II: The Wrath of Taikai,"

                                                        3DS
                                                    
",62,"
6.6
","
Shin'en ",ActionPlatformerPlatformer3D3D
Legend of Dungeon,"

                                                        PC
                                                    
",62,"
7.5
","
Robot Loves Kitty ",ActionBeat-'Em-UpBeat-'Em-Up2D
Redshirt,"

                                                        PC
                                                    
",62,"
5.4
","
The Tiniest Shark ",SimulationGeneralGeneral
Thunder Wolves,"

                                                        PlayStation 3
                                                    
",62,"
5.7
","
Most Wanted Entertainment ",ActionShooterShooterScrollingScrollingShoot-'Em-UpVertical
Senran Kagura Burst,"

                                                        3DS
                                                    
",62,"
7.2
","
Tamsoft ",ActionPlatformerBeat-'Em-Up2D2D
Kersploosh!,"

                                                        3DS
                                                    
",62,"
7.0
","
Poisoft ",MiscellaneousGeneralGeneral
Dead Island: Riptide,"

                                                        PlayStation 3
                                                    
",62,"
6.0
","
Techland ",ActionShooterShooterFirst-PersonModernModernArcade
LEGO City Undercover: The Chase Begins,"

                                                        3DS
                                                    
",62,"
6.7
","
Traveller's Tales ",Action AdventureFantasyGeneralFantasy
Knights of Pen & Paper +1 Edition,"

                                                        PC
                                                    
",62,"
5.9
","
Behold Studios ",Role-PlayingGeneralGeneral
WRC 4: FIA World Rally Championship,"

                                                        Xbox 360
                                                    
",62,"
6.2
","
Milestone S.r.l ",DrivingRacingRally / Offroad
Fuse,"

                                                        Xbox 360
                                                    
",62,"
5.7
","
Insomniac Games ",ActionGeneralGeneral
Sniper Elite: Nazi Zombie Army,"

                                                        PC
                                                    
",62,"
7.3
","
Rebellion ",ActionGeneralShooterShooterThird-PersonTacticalHistoricHistoric
Sacred Citadel,"

                                                        PlayStation 3
                                                    
",62,"
6.9
","
Deep Silver ",ActionBeat-'Em-UpBeat-'Em-Up2D
Bientot l'ete,"

                                                        PC
                                                    
",62,"
4.4
","
Tale of Tales ",SimulationGeneralGeneral
Contrast (2013),"

                                                        PC
                                                    
",62,"
7.6
","
Compulsion Games ",MiscellaneousPuzzleActionPuzzleAction
Deadpool,"

                                                        Xbox 360
                                                    
",62,"
7.4
","
High Moon Studios ",Fighting3DActionAction AdventureBeat-'Em-UpShooterBeat-'Em-UpLinearThird-Person3DArcade
Betrayer,"

                                                        PC
                                                    
",62,"
7.2
","
Blackpowder Games  ",ModernAdventure3DFirst-Person
Lost Planet 3,"

                                                        PlayStation 3
                                                    
",61,"
5.8
","
Spark Unlimited ",ActionShooterShooterThird-PersonSci-FiSci-FiArcade
Sym,"

                                                        PC
                                                    
",61,"
tbd
","
Atrax Games ",GeneralActionGeneral
WRC 3: FIA World Rally Championship,"

                                                        PC
                                                    
",61,"
7.6
","
Milestone S.r.l ",DrivingRacingSimulationRally / OffroadRally / OffroadAutomobile
Atomic Ninjas,"

                                                        PlayStation Vita
                                                    
",61,"
6.6
","
Grip Games ",ActionPlatformerPlatformer2D2D
The Dark Eye: Demonicon,"

                                                        PC
                                                    
",61,"
6.5
","
Noumena Productions ",Role-PlayingGeneralGeneralAction RPG
Lost Planet 3,"

                                                        PC
                                                    
",61,"
6.2
","
Spark Unlimited ",ActionShooterShooterThird-PersonSci-FiSci-FiArcade
Sacred Citadel,"

                                                        PC
                                                    
",61,"
5.5
","
Southend Interactive ",ActionBeat-'Em-UpBeat-'Em-Up2D
SimCity: Cities of Tomorrow Expansion Pack,"

                                                        PC
                                                    
",61,"
3.8
","
Maxis ",ModernStrategyCity BuildingManagementModernGovernment
StarDrive,"

                                                        PC
                                                    
",61,"
6.8
","
Zero Sum Games ",StrategyReal-TimeSci-FiGeneral
Signal Ops,"

                                                        PC
                                                    
",61,"
6.3
","
Space Bullet Dynamics Corporation ",StrategyGeneralGeneral
Deadpool,"

                                                        PlayStation 3
                                                    
",61,"
7.2
","
High Moon Studios ",Fighting3DActionAction AdventureBeat-'Em-UpShooterBeat-'Em-UpLinearThird-Person3DArcade
Batman: Arkham Origins Blackgate,"

                                                        PlayStation Vita
                                                    
",61,"
6.8
","
Armature Studio ",ActionAction AdventureFantasyGeneralPlatformerFantasy
Dead Island: Riptide,"

                                                        PC
                                                    
",61,"
6.1
","
Techland ",ActionShooterShooterFirst-PersonModernModernArcade
Superfrog HD,"

                                                        PlayStation 3
                                                    
",61,"
6.2
","
Team17 ",ActionPlatformerPlatformer2D2D
Violett,"

                                                        PC
                                                    
",61,"
7.0
","
Forever Entertainment S.A., Forever Entertainment ",AdventureGeneral
Evoland,"

                                                        PC
                                                    
",61,"
6.7
","
Shiro Games ",Role-PlayingAdventureGeneralGeneral
PlayStation Move Fitness,"

                                                        PlayStation 3
                                                    
",61,"
6.5
","
Coldwood Interactive ",SportsMiscellaneousGeneralExercise / Fitness
Zeno Clash II,"

                                                        PC
                                                    
",61,"
7.4
","
ACE Team ",ActionRole-PlayingAdventureAction RPGBeat-'Em-UpAction RPGBeat-'Em-UpFirst-PersonFantasy3D
Game & Wario,"

                                                        Wii U
                                                    
",61,"
6.7
","
Intelligent Systems ",MiscellaneousPartyPartyParty / Minigame
Defiance,"

                                                        Xbox 360
                                                    
",60,"
7.2
","
Trion Worlds ",Role-PlayingMassively Multiplayer OnlineSci-FiActionShooterShooterThird-PersonSci-FiSci-FiArcade
Ryse: Son of Rome,"

                                                        Xbox One
                                                    
",60,"
6.4
","
Crytek ",Action AdventureFantasyGeneralFantasyLinear
Metro: Last Light - Faction Pack,"

                                                        PC
                                                    
",60,"
6.7
","
4A Games ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
How to Survive,"

                                                        PC
                                                    
",60,"
7.0
","
EKO Software ",Action AdventureHorrorHorrorSurvival
The Mysterious Cities of Gold: Secret Paths,"

                                                        Wii U
                                                    
",60,"
7.7
","
Neko Entertainment ",MiscellaneousPuzzleGeneralPuzzleGeneral
Final Exam,"

                                                        PlayStation 3
                                                    
",60,"
4.9
","
Mighty Rocket Studio ",ActionBeat-'Em-UpBeat-'Em-Up2D
Pokemon Mystery Dungeon: Gates to Infinity,"

                                                        3DS
                                                    
",59,"
6.4
","
Nintendo, Spike Chunsoft ",GeneralRole-PlayingConsole-style RPGConsole-style RPGRoguelike
Ethan: Meteor Hunter,"

                                                        PC
                                                    
",59,"
5.4
","
Seaven Studio ",ActionPlatformerPlatformer2D2D
How to Survive,"

                                                        Xbox 360
                                                    
",59,"
6.4
","
EKO Software ",Action AdventureHorrorHorrorSurvival
Contrast,"

                                                        PlayStation 4
                                                    
",59,"
6.4
","
Compulsion Games ",Platformer3DMiscellaneousPuzzleActionPuzzleAction
Mars: War Logs,"

                                                        PC
                                                    
",59,"
7.2
","
Spiders ",Role-PlayingAction RPGAction RPG
Dust 514,"

                                                        PlayStation 3
                                                    
",59,"
6.1
","
CCP ",Role-PlayingFirst-PersonActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Face Noir,"

                                                        PC
                                                    
",59,"
6.1
","
Mad Orange ",AdventureGeneralGeneralPoint-and-Click
Defiance,"

                                                        PlayStation 3
                                                    
",59,"
6.8
","
Trion Worlds ",Role-PlayingMassively Multiplayer OnlineSci-FiActionShooterShooterThird-PersonSci-FiSci-FiArcade
Sonic: Lost World,"

                                                        3DS
                                                    
",59,"
6.2
","
Dimps Corporation ",ActionPlatformerPlatformer3D3D
Deadly Premonition: The Director's Cut,"

                                                        PC
                                                    
",59,"
7.3
","
Access Games ",Action AdventureHorrorHorrorOpen-World
Master Reboot,"

                                                        PC
                                                    
",59,"
6.0
","
Wales Interactive ",MiscellaneousPuzzleGeneralPuzzleGeneral
The Starship Damrey,"

                                                        3DS
                                                    
",58,"
6.9
","
Level 5 ",AdventureGeneralGeneral
Pac-Man and the Ghostly Adventures,"

                                                        Wii U
                                                    
",58,"
7.0
","
Namco Bandai Games, Monkey Bar Games ",ActionPlatformer3D
Blacklight: Retribution,"

                                                        PlayStation 4
                                                    
",58,"
6.1
","
Zombie Studios ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
God Mode,"

                                                        PC
                                                    
",58,"
6.8
","
Old School Games ",ActionShooterShooterThird-PersonFantasyFantasyArcade
Cornerstone: The Song of Tyrim,"

                                                        PC
                                                    
",58,"
6.9
","
Ascension Studios, Overflow Games ",Action AdventureFantasyGeneralOpen-World
Horizon,"

                                                        PC
                                                    
",58,"
6.8
","
L3O Interactive ",GeneralStrategyTurn-BasedGeneral4X
Lost Planet 3,"

                                                        Xbox 360
                                                    
",58,"
5.8
","
Spark Unlimited ",ActionShooterShooterThird-PersonSci-FiSci-FiArcade
Atomic Ninjas,"

                                                        PlayStation 3
                                                    
",58,"
5.6
","
Grip Games ",ActionPlatformerPlatformer2D2D
God Mode,"

                                                        Xbox 360
                                                    
",58,"
6.3
","
Old School Games ",ActionShooterShooterThird-PersonFantasyFantasyArcade
Space Hulk,"

                                                        PC
                                                    
",58,"
6.6
","
Full Control ApS, Full Control ",StrategyTurn-BasedGeneralGeneral
WRC Powerslide,"

                                                        Xbox 360
                                                    
",58,"
5.8
","
Milestone S.r.l ",DrivingRacingSimulationRally / OffroadRally / OffroadAutomobile
Urban Trial Freestyle,"

                                                        PC
                                                    
",58,"
6.8
","
Tate Multimedia ",DrivingRacingArcadeArcadeAutomobile
Marvel Heroes,"

                                                        PC
                                                    
",58,"
6.7
","
Gazillion ",Role-PlayingMassively Multiplayer OnlineMassively MultiplayerSci-FiSci-Fi
Prime World: Defenders,"

                                                        PC
                                                    
",58,"
7.7
","
Nival Interactive ",StrategyReal-TimeGeneralGeneralDefense
Army of Two: The Devil's Cartel,"

                                                        PlayStation 3
                                                    
",58,"
6.8
","
Visceral Games ",ActionShooterShooterThird-PersonModernModernArcade
Mario Party: Island Tour,"

                                                        3DS
                                                    
",57,"
6.0
","
Nintendo, Nd Cube ",PartyMiscellaneousPartyParty / Minigame
Special Forces: Team X,"

                                                        Xbox 360
                                                    
",57,"
6.8
","
Zombie Studios ",ActionGeneralGeneralShooterThird-PersonArcade
Final Exam,"

                                                        Xbox 360
                                                    
",57,"
7.2
","
Mighty Rocket Studio ",ActionBeat-'Em-UpBeat-'Em-Up2D
Dead Island: Riptide,"

                                                        Xbox 360
                                                    
",57,"
6.3
","
Techland ",ActionShooterShooterFirst-PersonModernModernArcade
Disney Epic Mickey 2: The Power of Two,"

                                                        PlayStation Vita
                                                    
",57,"
6.6
","
Blitz Games, Disney Interactive Studios ",ActionPlatformerPlatformer3D3D
Knock-knock,"

                                                        PC
                                                    
",57,"
8.3
","
Ice-Pick Lodge ",GeneralMiscellaneousAdventureGeneral
Guardians of Middle-Earth,"

                                                        PC
                                                    
",56,"
6.0
","
Monolith Productions ",StrategyReal-TimeMOBAMOBA
Table Mini Golf,"

                                                        PlayStation Vita
                                                    
",56,"
5.3
","
Four Door Lemon ",SportsTraditionalIndividualGolfArcadeArcade
MUD - FIM Motocross World Championship,"

                                                        PlayStation 3
                                                    
",56,"
4.0
","
Milestone S.r.l ",DrivingRacingGeneralArcadeMotorcycleAutomobileMotocrossMotocross
Leisure Suit Larry: Reloaded,"

                                                        PC
                                                    
",56,"
8.2
","
Replay Games ",AdventureThird-PersonTextPoint-and-ClickModernModern
The Amazing Spider-Man,"

                                                        PlayStation Vita
                                                    
",55,"
6.8
","
Mercenary Technology ",GeneralActionAction AdventureGeneralOpen-World
Humans Must Answer,"

                                                        PC
                                                    
",55,"
5.3
","
SumomGames ",ActionAction AdventureSci-FiSci-FiShooterShoot-'Em-UpHorizontal
Crimson Dragon,"

                                                        Xbox One
                                                    
",55,"
6.5
","
Grounding Inc. ",ShooterRailActionShooterRail
Hyperdimension Neptunia Victory,"

                                                        PlayStation 3
                                                    
",55,"
7.6
","
Idea Factory, Compile Heart ",Role-PlayingGeneralGeneralJapanese-Style
Fist of the North Star: Ken's Rage 2,"

                                                        Xbox 360
                                                    
",55,"
7.2
","
Koei ",ActionBeat-'Em-UpBeat-'Em-Up2D3D
Zack Zero,"

                                                        PC
                                                    
",55,"
7.3
","
Crocodile Entertainment ",ActionGeneralPlatformer2D
Mario & Sonic at the Sochi 2014 Olympic Winter Games,"

                                                        Wii U
                                                    
",55,"
6.5
","
Nintendo, Sega Sports R&D ",SportsOlympic SportsOlympic SportsIndividualAthletics
Alien Spidy,"

                                                        Xbox 360
                                                    
",55,"
4.6
","
Enigma Software Productions ",ActionAdventureGeneralGeneralPlatformer2D
Darkout,"

                                                        PC
                                                    
",55,"
6.7
","
Allgraf ",ActionMiscellaneousPlatformer2DGeneralAction AdventureSandbox
Saint Seiya: Brave Soldiers,"

                                                        PlayStation 3
                                                    
",55,"
7.4
","
Dimps Corporation ",ActionFightingFighting3D3D
MUD - FIM Motocross World Championship,"

                                                        Xbox 360
                                                    
",54,"
7.1
","
Milestone S.r.l ",DrivingRacingGeneralArcadeMotorcycleAutomobileMotocrossMotocross
Knack,"

                                                        PlayStation 4
                                                    
",54,"
6.5
","
SCE Japan Studio ",ActionAction AdventureGeneralGeneralLinear
Army of Two: The Devil's Cartel,"

                                                        Xbox 360
                                                    
",54,"
6.2
","
Visceral Games ",ActionShooterShooterThird-PersonModernModernArcade
Omerta: City of Gangsters,"

                                                        PC
                                                    
",54,"
4.9
","
Kalypso, Haemimont Games ",SimulationGeneralStrategyTurn-BasedGeneralGeneralTactics
Rush Bros,"

                                                        PC
                                                    
",54,"
4.9
","
XYLA Entertainment ",ActionPlatformerPlatformer2D2D
Sniper Elite: Nazi Zombie Army 2,"

                                                        PC
                                                    
",53,"
6.8
","
Rebellion ",ShooterHistoricActionShooterThird-PersonTactical
Akaneiro: Demon Hunters,"

                                                        PC
                                                    
",53,"
6.3
","
Spicy Horse ",Role-PlayingAction RPGAction RPG
Painkiller: Hell & Damnation,"

                                                        Xbox 360
                                                    
",53,"
6.9
","
The Farm 51 ",ActionShooterShooterFirst-PersonFantasyFantasyArcade
Speedball 2 HD,"

                                                        PC
                                                    
",53,"
3.8
","
Vivid Games ",SportsGeneralGeneralTeamFuturistic
Deadfall Adventures,"

                                                        PC
                                                    
",53,"
6.9
","
The Farm 51 ",ActionShooterShooterFirst-PersonFantasyFantasyArcade
Halo: Spartan Assault,"

                                                        Xbox One
                                                    
",53,"
4.6
","
Vanguard, 343 Industries ",ActionGeneralShooterScrollingShoot-'Em-UpTop-DownVertical
Sniper: Ghost Warrior 2,"

                                                        PlayStation 3
                                                    
",52,"
6.0
","
City Interactive ",ActionShooterShooterFirst-PersonTacticalModernModern
Sniper: Ghost Warrior 2,"

                                                        PC
                                                    
",52,"
5.9
","
City Interactive ",ActionShooterShooterFirst-PersonTacticalModernModern
Lords of Football,"

                                                        PC
                                                    
",52,"
6.3
","
Geniaware ",SportsTraditionalTeamFootballSoccerSimSim
Alien Rage,"

                                                        PC
                                                    
",52,"
6.7
","
CI Games ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Aqua Moto Racing 3D,"

                                                        3DS
                                                    
",52,"
5.8
","
Zordix ",DrivingRacingArcadeArcadeOther
Jack Keane 2: The Fire Within,"

                                                        PC
                                                    
",52,"
6.9
","
Deck 13 ",AdventureGeneralGeneral
Sniper: Ghost Warrior 2,"

                                                        Xbox 360
                                                    
",52,"
5.8
","
City Interactive ",ActionShooterShooterFirst-PersonTacticalModernModern
Fuel Overdose,"

                                                        PlayStation 3
                                                    
",51,"
3.0
","
I-FRIQIYA ",SimulationDrivingCar CombatCar CombatVehicleCombat
Disney Planes,"

                                                        Wii U
                                                    
",51,"
6.5
","
Behaviour Interactive ",SimulationAdventureFlightGeneralGeneralCivilian
Gomo,"

                                                        PC
                                                    
",50,"
4.7
","
Fishcow Studio ",AdventureGeneralGeneralPoint-and-Click
Flashback,"

                                                        Xbox 360
                                                    
",50,"
4.8
","
Ubisoft ",GeneralActionPlatformerPlatformer2D2D
Narco Terror,"

                                                        Xbox 360
                                                    
",50,"
5.9
","
Koch Media ",ActionGeneralGeneralShooterThird-PersonModernArcade
Bugs vs. Tanks!,"

                                                        3DS
                                                    
",50,"
7.0
","
Level 5, NATSUME ATARI Inc. ",ActionGeneralGeneral
Dead Space 3: Awakened,"

                                                        Xbox 360
                                                    
",50,"
5.1
","
Visceral Games ",ActionAction AdventureShooterShooterLinearThird-PersonSci-FiSci-Fi
Carnivores HD: Dinosaur Hunter,"

                                                        PlayStation 3
                                                    
",50,"
5.5
","
Vogster Entertainment, LLC ",ActionShooterGeneralShooterFirst-PersonFantasyFantasyArcade
Pokemon Rumble U,"

                                                        Wii U
                                                    
",49,"
5.3
","
Ambrella ",ActionBeat-'Em-UpBeat-'Em-Up2D3D
Pac-Man and the Ghostly Adventures,"

                                                        Xbox 360
                                                    
",49,"
5.4
","
Namco Bandai Games, Monkey Bar Games ",ActionPlatformer3D
Beyblade: Evolution,"

                                                        3DS
                                                    
",49,"
5.4
","
SIMS, Rising Star Games ",ActionGeneralGeneral
Fist of the North Star: Ken's Rage 2,"

                                                        PlayStation 3
                                                    
",49,"
7.5
","
Koei, Omega Force ",ActionBeat-'Em-UpBeat-'Em-Up2D3D
Bad Bots,"

                                                        PC
                                                    
",49,"
4.5
","
Point 5 Projects  ",ActionGeneralGeneralPlatformer2D
Dollar Dash,"

                                                        Xbox 360
                                                    
",49,"
4.5
","
Candygun Games ",Action AdventureModernGeneralModern
LocoCycle,"

                                                        Xbox One
                                                    
",48,"
4.1
","
Twisted Pixel Games ",DrivingRacingGeneralGeneralArcadeAutomobile
Valhalla Knights 3,"

                                                        PlayStation Vita
                                                    
",48,"
6.9
","
K2 ",Role-PlayingGeneralGeneralAction RPG
Le Tour de France 2013 - 100th Edition,"

                                                        PlayStation 3
                                                    
",48,"
5.3
","
Cyanide ",SportsAlternativeIndividualBikingBiking
Aliens: Colonial Marines,"

                                                        Xbox 360
                                                    
",48,"
3.9
","
Gearbox Software ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Regular Show: Mordecai and Rigby in 8-Bit Land,"

                                                        3DS
                                                    
",48,"
6.7
","
WayForward ",Action AdventureFantasyGeneralFantasy
MLB 2K13,"

                                                        Xbox 360
                                                    
",48,"
3.6
","
Visual Concepts ",SportsTraditionalTeamBaseballSimSim
Special Forces: Team X,"

                                                        PC
                                                    
",48,"
6.9
","
Zombie Studios ",ActionShooterGeneralShooterThird-PersonModernArcade
Hexodius,"

                                                        PC
                                                    
",47,"
5.7
","
Brain Slap Studio ",ActionGeneralGeneral
Tactical Intervention,"

                                                        PC
                                                    
",47,"
6.0
","
FIX Korea, Co. LTD ",Third-PersonTacticalModernActionShooterShooterFirst-PersonModernModernArcade
HomeTown Story,"

                                                        3DS
                                                    
",47,"
6.0
","
TOYBOX ",SimulationGeneralGeneral
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,"

                                                        Xbox 360
                                                    
",47,"
4.1
","
WayForward ",Action AdventureFantasyGeneralFantasy
Alien Rage,"

                                                        Xbox 360
                                                    
",46,"
7.6
","
CI Games ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Impire,"

                                                        PC
                                                    
",45,"
5.4
","
Cyanide ",StrategyGeneralGeneral
Spartacus Legends,"

                                                        Xbox 360
                                                    
",45,"
5.2
","
Kung Fu Factory ",ActionGeneralFightingFighting3D3D
Star Trek The Video Game,"

                                                        PlayStation 3
                                                    
",45,"
2.1
","
Digital Extremes ",Action AdventureSci-FiSci-FiGeneral
Aliens: Colonial Marines,"

                                                        PC
                                                    
",45,"
3.6
","
Gearbox Software ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Star Trek The Video Game,"

                                                        PC
                                                    
",43,"
2.3
","
Digital Extremes ",Action AdventureSci-FiSci-FiGeneral
Blood Knights,"

                                                        Xbox 360
                                                    
",43,"
4.8
","
Deck 13 ",Role-PlayingAction AdventureFantasyGeneralFantasyAction RPG
Omerta: City of Gangsters,"

                                                        Xbox 360
                                                    
",43,"
3.5
","
Kalypso, Haemimont Games ",SimulationStrategyTurn-BasedGeneralGeneralGeneralTactics
Aliens: Colonial Marines,"

                                                        PlayStation 3
                                                    
",43,"
3.7
","
Gearbox Software ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Air Conflicts: Vietnam,"

                                                        PC
                                                    
",43,"
2.9
","
bitComposer Games, bitComposer ",ActionSimulationFlightFlightCombat
NBA Live 14,"

                                                        PlayStation 4
                                                    
",43,"
2.6
","
EA Sports ",ArcadeSportsTraditionalTeamBasketballArcade
Deadfall Adventures,"

                                                        Xbox 360
                                                    
",43,"
7.7
","
The Farm 51 ",ActionShooterShooterFirst-PersonFantasyFantasyArcade
Star Trek The Video Game,"

                                                        Xbox 360
                                                    
",42,"
2.6
","
Digital Extremes ",Action AdventureSci-FiSci-FiGeneral
Time and Eternity,"

                                                        PlayStation 3
                                                    
",42,"
5.4
","
Image Epoch, Imageepoch ",Role-PlayingConsole-style RPGConsole-style RPGJapanese-Style
Arcania: The Complete Tale,"

                                                        PlayStation 3
                                                    
",42,"
4.6
","
Spellbound ",PC-style RPGWestern-StyleRole-PlayingGeneralAction RPG
DARK,"

                                                        PC
                                                    
",41,"
4.2
","
Kalypso, Realmforge Studios ",Action AdventureModernGeneralModernLinear
Seduce Me,"

                                                        PC
                                                    
",41,"
3.3
",tbd,StrategyGeneralGeneral
Lets Fish! Hooked On,"

                                                        PlayStation Vita
                                                    
",41,"
6.5
","
SIMS ",SportsIndividualNatureFishingFishing
Way of the Dogg,"

                                                        Xbox 360
                                                    
",41,"
3.0
","
Echo Peak ",GeneralActionGeneral
The Chaos Engine (2013),"

                                                        PC
                                                    
",40,"
7.6
","
Abstraction Games ",ActionShooterShooterThird-PersonShoot-'Em-UpSci-FiSci-FiTop-Down
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,"

                                                        Wii U
                                                    
",40,"
5.7
","
WayForward ",Action AdventureFantasyGeneralFantasy
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,"

                                                        PlayStation 3
                                                    
",40,"
4.0
","
WayForward ",Action AdventureFantasyGeneralFantasy
Painkiller: Hell & Damnation,"

                                                        PlayStation 3
                                                    
",40,"
6.4
","
The Farm 51 ",ActionShooterShooterFirst-PersonFantasyFantasyArcade
Farming Simulator,"

                                                        PlayStation 3
                                                    
",40,"
2.9
","
Giants Software ",SimulationGeneralGeneralVirtualCareer
Scourge: Outbreak,"

                                                        Xbox 360
                                                    
",40,"
6.7
","
Tragnarion Studios ",ActionShooterShooterThird-PersonSci-FiSci-FiArcade
Montague's Mount,"

                                                        PC
                                                    
",39,"
4.9
","
Polypusher Studios ",Action AdventureHorrorHorrorSurvival
R.I.P.D. The Game,"

                                                        Xbox 360
                                                    
",39,"
3.4
","
Old School Games ",ActionGeneralGeneralShooterThird-PersonSci-FiArcade
Pacific Rim,"

                                                        Xbox 360
                                                    
",39,"
4.8
","
Yuke's ",ActionGeneralGeneralFighting3D
DARK,"

                                                        Xbox 360
                                                    
",38,"
4.1
","
Kalypso, Realmforge Studios ",Action AdventureModernGeneralModernLinear
The Walking Dead: Survival Instinct,"

                                                        PC
                                                    
",38,"
2.7
","
Terminal Reality ",ActionAction AdventureShooterShooterSurvivalFirst-PersonSci-FiSci-FiArcade
Teenage Mutant Ninja Turtles: Out of the Shadows,"

                                                        Xbox 360
                                                    
",38,"
5.4
","
Red Fly Studio ",ActionBeat-'Em-UpBeat-'Em-Up3D
NBA Live 14,"

                                                        Xbox One
                                                    
",36,"
3.1
","
EA Sports ",ArcadeSportsTraditionalTeamBasketballArcade
Girl Fight,"

                                                        PlayStation 3
                                                    
",35,"
4.9
","
MicroProse, Kung Fu Factory ",ActionFightingFighting3D3D
Fireburst,"

                                                        Xbox 360
                                                    
",35,"
3.5
","
exDream ",DrivingRacingSimulationRally / OffroadRally / OffroadAutomobile
Takedown: Red Sabre,"

                                                        PC
                                                    
",34,"
3.0
","
Serellan LLC ",ActionShooterGeneralShooterFirst-PersonModernTactical
The Walking Dead: Survival Instinct,"

                                                        PlayStation 3
                                                    
",34,"
3.7
","
Terminal Reality ",ActionAction AdventureShooterShooterSurvivalFirst-PersonSci-FiSci-FiArcade
Girl Fight,"

                                                        Xbox 360
                                                    
",34,"
5.5
","
MicroProse, Kung Fu Factory ",ActionFightingFighting3D3D
Farming Simulator,"

                                                        Xbox 360
                                                    
",33,"
6.2
","
Giants Software ",SimulationGeneralGeneralVirtualCareer
X Rebirth,"

                                                        PC
                                                    
",33,"
3.2
","
Egosoft ",SimulationSci-FiSpaceLarge SpaceshipLarge SpaceshipCivilian
The Walking Dead: Survival Instinct,"

                                                        Xbox 360
                                                    
",32,"
4.0
","
Terminal Reality ",ActionAction AdventureShooterShooterSurvivalFirst-PersonSci-FiSci-FiArcade
Saban's Power Rangers Megaforce,"

                                                        3DS
                                                    
",30,"
5.1
","
Digital Works Entertainment ",ActionGeneralGeneralBeat-'Em-Up2D
R.I.P.D. The Game,"

                                                        PC
                                                    
",26,"
1.5
","
Old School Games ",ActionGeneralGeneralShooterThird-PersonSci-FiArcade
Fighter Within,"

                                                        Xbox One
                                                    
",23,"
2.8
","
Ubisoft ",SportsGeneralGeneral
Fast & Furious: Showdown,"

                                                        Xbox 360
                                                    
",22,"
1.3
","
Activision, Firebrand Games ",DrivingRacingArcadeGT / StreetGT / StreetAutomobile
Ride to Hell: Retribution,"

                                                        Xbox 360
                                                    
",19,"
1.3
","
Eutechnyx, Deep Silver ",DrivingAction AdventureModernRacingGeneralModernMotorcycleMotocross
Double Dragon II: Wander of the Dragons,"

                                                        Xbox 360
                                                    
",17,"
1.5
","
Gravity Corporation, Gravity ",ActionBeat-'Em-UpBeat-'Em-Up2D
Ride to Hell: Retribution,"

                                                        PC
                                                    
",16,"
1.4
","
Eutechnyx, Deep Silver ",DrivingModernRacingMotorcycleMotocrossModernAction AdventureGeneral
